Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2022,Tall Girl 2,202.01,127,below_avg,Romance
2022,Dog,200.253,32,Popular,Drama
2022,Dog,200.253,32,Popular,Comedy
2007,I Am Legend,199.248,13042,Popular,Drama
2007,I Am Legend,199.248,13042,Popular,Science Fiction
2007,I Am Legend,199.248,13042,Popular,Thriller
2007,Naruto Shippuden the Movie,198.011,418,Popular,Animation
2007,Naruto Shippuden the Movie,198.011,418,Popular,Action
2007,Naruto Shippuden the Movie,198.011,418,Popular,Fantasy
2021,Tom & Jerry,197.721,1948,Average,Comedy
2021,Tom & Jerry,197.721,1948,Average,Family
2021,Tom & Jerry,197.721,1948,Average,Animation
2022,Against the Ice,195.989,117,Average,Adventure
2022,Against the Ice,195.989,117,Average,History
2022,Against the Ice,195.989,117,Average,Drama
2021,An Egg Rescue,194.622,295,Popular,Animation
2021,An Egg Rescue,194.622,295,Popular,Comedy
2005,Harry Potter and the Goblet of Fire,193.459,16947,Popular,Adventure
2005,Harry Potter and the Goblet of Fire,193.459,16947,Popular,Fantasy
2005,Harry Potter and the Goblet of Fire,193.459,16947,Popular,Family
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,Popular,Animation
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,Popular,Action
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,Popular,Adventure
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,Popular,Comedy
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,Popular,Drama
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,Popular,Fantasy
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,Popular,Romance
2021,Demonic,192.391,109,not_popular,Horror
2021,Demonic,192.391,109,not_popular,Thriller
2021,Far From the Tree,192.331,194,Popular,Animation
2021,Far From the Tree,192.331,194,Popular,Family
2020,Black Water: Abyss,191.722,312,not_popular,Horror
2020,Black Water: Abyss,191.722,312,not_popular,Thriller
2020,Black Water: Abyss,191.722,312,not_popular,Adventure
2020,Black Water: Abyss,191.722,312,not_popular,Mystery
2020,"Yes, No, or Maybe Half?",191.592,17,Average,Animation
2020,"Yes, No, or Maybe Half?",191.592,17,Average,Drama
2020,"Yes, No, or Maybe Half?",191.592,17,Average,Romance
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,Popular,Family
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,Popular,Animation
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,Popular,Fantasy
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,Popular,Adventure
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,Popular,Comedy
2018,Spider-Man: Into the Spider-Verse,190.775,10951,Popular,Action
2018,Spider-Man: Into the Spider-Verse,190.775,10951,Popular,Adventure
2018,Spider-Man: Into the Spider-Verse,190.775,10951,Popular,Animation
2018,Spider-Man: Into the Spider-Verse,190.775,10951,Popular,Science Fiction
2004,Harry Potter and the Prisoner of Azkaban,189.771,17607,Popular,Adventure
2004,Harry Potter and the Prisoner of Azkaban,189.771,17607,Popular,Fantasy
2021,The Vault,189.579,555,Average,Crime
2021,The Vault,189.579,555,Average,Action
2021,The Vault,189.579,555,Average,Thriller
2022,The Adam Project,189.245,2,below_avg,Science Fiction
2022,The Adam Project,189.245,2,below_avg,Adventure
2022,The Adam Project,189.245,2,below_avg,Comedy
2016,Deadpool,189.206,26390,Popular,Action
2016,Deadpool,189.206,26390,Popular,Adventure
2016,Deadpool,189.206,26390,Popular,Comedy
2021,The Harder They Fall,188.865,611,Average,Western
2001,"Monsters, Inc.",188.759,15255,Popular,Animation
2001,"Monsters, Inc.",188.759,15255,Popular,Comedy
2001,"Monsters, Inc.",188.759,15255,Popular,Family
2021,Ainbo: Spirit of the Amazon,188.484,285,Average,Adventure
2021,Ainbo: Spirit of the Amazon,188.484,285,Average,Animation
2021,Ainbo: Spirit of the Amazon,188.484,285,Average,Family
2021,Ainbo: Spirit of the Amazon,188.484,285,Average,Fantasy
2021,Don't Look Up,188.404,4819,Popular,Comedy
2021,Don't Look Up,188.404,4819,Popular,Drama
2021,Don't Look Up,188.404,4819,Popular,Science Fiction
2017,Cars 3,186.621,4416,Average,Animation
2017,Cars 3,186.621,4416,Average,Adventure
2017,Cars 3,186.621,4416,Average,Comedy
2017,Cars 3,186.621,4416,Average,Family
2007,Spider-Man 3,186.125,11340,below_avg,Fantasy
2007,Spider-Man 3,186.125,11340,below_avg,Action
2007,Spider-Man 3,186.125,11340,below_avg,Adventure
2021,Last Shoot Out,185.045,92,below_avg,Western
2021,Last Shoot Out,185.045,92,below_avg,Action
2021,Last Shoot Out,185.045,92,below_avg,Thriller
2019,Sator,184.487,66,not_popular,Horror
2010,Iron Man 2,183.136,17594,Average,Adventure
2010,Iron Man 2,183.136,17594,Average,Action
2010,Iron Man 2,183.136,17594,Average,Science Fiction
2020,Soul,182.718,7736,Popular,Animation
2020,Soul,182.718,7736,Popular,Comedy
2020,Soul,182.718,7736,Popular,Fantasy
2020,Soul,182.718,7736,Popular,Family
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,below_avg,Adventure
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,below_avg,Action
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,below_avg,Fantasy
2021,Phobias,181.527,27,not_popular,Horror
2021,Phobias,181.527,27,not_popular,Thriller
2021,A Quiet Place Part II,181.389,3997,Popular,Science Fiction
2021,A Quiet Place Part II,181.389,3997,Popular,Thriller
2021,A Quiet Place Part II,181.389,3997,Popular,Horror
1972,What the Peeper Saw,181.317,19,not_popular,Horror
1972,What the Peeper Saw,181.317,19,not_popular,Drama
1972,What the Peeper Saw,181.317,19,not_popular,Thriller
2012,The Dark Knight Rises,179.587,19126,Popular,Action
2012,The Dark Knight Rises,179.587,19126,Popular,Crime
2012,The Dark Knight Rises,179.587,19126,Popular,Drama
2012,The Dark Knight Rises,179.587,19126,Popular,Thriller
2021,Trolls Holiday in Harmony,179.019,102,Popular,Animation
2021,Trolls Holiday in Harmony,179.019,102,Popular,Fantasy
2021,Trolls Holiday in Harmony,179.019,102,Popular,Family
2016,Batman v Superman: Dawn of Justice,178.212,15596,not_popular,Action
2016,Batman v Superman: Dawn of Justice,178.212,15596,not_popular,Adventure
2016,Batman v Superman: Dawn of Justice,178.212,15596,not_popular,Fantasy
2021,Motherly,176.378,95,Popular,Thriller
2021,Motherly,176.378,95,Popular,Horror
2021,Nobody,175.065,4292,Popular,Action
2021,Nobody,175.065,4292,Popular,Crime
2021,Nobody,175.065,4292,Popular,Thriller
2018,My Hero Academia: Two Heroes,174.756,743,Popular,Animation
2018,My Hero Academia: Two Heroes,174.756,743,Popular,Action
2018,My Hero Academia: Two Heroes,174.756,743,Popular,Adventure
2018,My Hero Academia: Two Heroes,174.756,743,Popular,Fantasy
2009,Harry Potter and the Half-Blood Prince,174.697,15861,Popular,Adventure
2009,Harry Potter and the Half-Blood Prince,174.697,15861,Popular,Fantasy
2022,Book of Love,174.481,20,not_popular,Comedy
2022,Book of Love,174.481,20,not_popular,Romance
2021,Jurassic Hunt,174.421,180,not_popular,Action
2021,Jurassic Hunt,174.421,180,not_popular,Science Fiction
2021,Jurassic Hunt,174.421,180,not_popular,Thriller
2021,American Underdog,173.962,54,Popular,Drama
2008,The Dark Knight,173.923,26994,Popular,Drama
2008,The Dark Knight,173.923,26994,Popular,Action
2008,The Dark Knight,173.923,26994,Popular,Crime
2008,The Dark Knight,173.923,26994,Popular,Thriller
2021,Jujutsu Kaisen 0,173.575,21,Popular,Animation
2021,Jujutsu Kaisen 0,173.575,21,Popular,Action
2021,Jujutsu Kaisen 0,173.575,21,Popular,Adventure
2021,Jujutsu Kaisen 0,173.575,21,Popular,Mystery
2020,Ava,173.205,1917,not_popular,Action
2020,Ava,173.205,1917,not_popular,Crime
2020,Ava,173.205,1917,not_popular,Drama
2020,Ava,173.205,1917,not_popular,Thriller
2010,Three Steps Above Heaven,172.85,2394,Popular,Romance
2010,Three Steps Above Heaven,172.85,2394,Popular,Drama
2021,Sinkhole,172.571,36,Average,Comedy
2021,Sinkhole,172.571,36,Average,Drama
2010,Undisputed III: Redemption,172.362,604,Popular,Action
2010,Undisputed III: Redemption,172.362,604,Popular,Thriller
1995,Toy Story,171.714,15127,Popular,Animation
1995,Toy Story,171.714,15127,Popular,Adventure
1995,Toy Story,171.714,15127,Popular,Family
1995,Toy Story,171.714,15127,Popular,Comedy
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Family
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Fantasy
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Adventure
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Comedy
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Horror
2021,El Paseo 6,170.869,5,not_popular,Comedy
2021,Separation,170.565,127,not_popular,Horror
2021,Separation,170.565,127,not_popular,Drama
2009,Brothers,169.495,2085,Average,Drama
2009,Brothers,169.495,2085,Average,Thriller
2009,Brothers,169.495,2085,Average,War
2001,Shrek,169.438,13610,Popular,Animation
2001,Shrek,169.438,13610,Popular,Comedy
2001,Shrek,169.438,13610,Popular,Fantasy
2001,Shrek,169.438,13610,Popular,Adventure
2001,Shrek,169.438,13610,Popular,Family
2022,Jackass Forever,169.376,49,Average,Action
2022,Jackass Forever,169.376,49,Average,Comedy
2022,Jackass Forever,169.376,49,Average,Documentary
2014,Big Hero 6,169.209,13447,Popular,Adventure
2014,Big Hero 6,169.209,13447,Popular,Family
2014,Big Hero 6,169.209,13447,Popular,Animation
2014,Big Hero 6,169.209,13447,Popular,Action
2014,Big Hero 6,169.209,13447,Popular,Comedy
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,Popular,Animation
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,Popular,Comedy
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,Popular,Fantasy
2015,Off Course,168.353,254,below_avg,Romance
2015,Off Course,168.353,254,below_avg,Comedy
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,Popular,Action
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,Popular,Adventure
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,Popular,Fantasy
2021,Major Grom: Plague Doctor,168.017,405,Average,Action
2021,Major Grom: Plague Doctor,168.017,405,Average,Adventure
2021,Monster Family 2,167.912,28,Average,Animation
2021,Monster Family 2,167.912,28,Average,Family
2021,Gunpowder Milkshake,167.503,525,below_avg,Action
2021,Gunpowder Milkshake,167.503,525,below_avg,Crime
2021,Gunpowder Milkshake,167.503,525,below_avg,Thriller
1986,Beautiful Sisters: Flesh Slave,167.255,4,not_popular,Crime
1986,Beautiful Sisters: Flesh Slave,167.255,4,not_popular,Horror
2021,Narco Sub,166.671,183,Average,Action
2021,Narco Sub,166.671,183,Average,Drama
2021,Narco Sub,166.671,183,Average,Crime
2007,Harry Potter and the Order of the Phoenix,166.458,16081,Popular,Adventure
2007,Harry Potter and the Order of the Phoenix,166.458,16081,Popular,Fantasy
2007,Harry Potter and the Order of the Phoenix,166.458,16081,Popular,Mystery
2015,Legend,165.617,2856,Average,Crime
2015,Legend,165.617,2856,Average,Thriller
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,Popular,Animation
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,Popular,Comedy
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,Popular,Mystery
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,Popular,Family
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,Popular,Fantasy
2021,Descendants: The Royal Wedding,165.257,97,Average,TV Movie
2021,Descendants: The Royal Wedding,165.257,97,Average,Animation
2021,Descendants: The Royal Wedding,165.257,97,Average,Comedy
2021,Descendants: The Royal Wedding,165.257,97,Average,Family
2021,Descendants: The Royal Wedding,165.257,97,Average,Drama
2019,Frozen II,164.81,8052,Popular,Family
2019,Frozen II,164.81,8052,Popular,Animation
2019,Frozen II,164.81,8052,Popular,Adventure
2019,Frozen II,164.81,8052,Popular,Comedy
2019,Frozen II,164.81,8052,Popular,Fantasy
2021,Swim,164.687,27,Popular,Horror
2021,Swim,164.687,27,Popular,Action
2021,Mutation on Mars,164.623,22,Average,Drama
2021,Mutation on Mars,164.623,22,Average,Science Fiction
2021,Zone 414,164.567,151,not_popular,Science Fiction
2021,Zone 414,164.567,151,not_popular,Thriller
2021,Zone 414,164.567,151,not_popular,Mystery
2011,Harry Potter and the Deathly Hallows: Part 2,163.782,16964,Popular,Fantasy
2011,Harry Potter and the Deathly Hallows: Part 2,163.782,16964,Popular,Adventure
2015,Avengers: Age of Ultron,163.611,19473,Popular,Action
2015,Avengers: Age of Ultron,163.611,19473,Popular,Adventure
2015,Avengers: Age of Ultron,163.611,19473,Popular,Science Fiction
2017,Thor: Ragnarok,163.564,17313,Popular,Action
2017,Thor: Ragnarok,163.564,17313,Popular,Adventure
2017,Thor: Ragnarok,163.564,17313,Popular,Fantasy
2017,Thor: Ragnarok,163.564,17313,Popular,Science Fiction
2019,It Chapter Two,162.984,6739,Average,Horror
2019,It Chapter Two,162.984,6739,Average,Fantasy
1994,The Lion King,162.049,15064,Popular,Family
1994,The Lion King,162.049,15064,Popular,Animation
1994,The Lion King,162.049,15064,Popular,Drama
2021,King Richard,161.55,845,Popular,Drama
2021,King Richard,161.55,845,Popular,History
2021,Last Night in Soho,161.493,1360,Popular,Thriller
2021,Last Night in Soho,161.493,1360,Popular,Horror
2021,Last Night in Soho,161.493,1360,Popular,Mystery
1992,Batman Returns,161.321,5075,Average,Action
1992,Batman Returns,161.321,5075,Average,Fantasy
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Adventure
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Fantasy
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Drama
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Romance
2021,Wild Indian,161.074,21,below_avg,Crime
2021,Wild Indian,161.074,21,below_avg,Drama
2021,Wild Indian,161.074,21,below_avg,Thriller
2012,Project X,160.9,5048,Average,Comedy
2021,The Protégé,160.697,531,Average,Action
2021,Ida Red,160.579,25,not_popular,Crime
2021,Ida Red,160.579,25,not_popular,Thriller
2021,Ida Red,160.579,25,not_popular,Drama
2021,Ida Red,160.579,25,not_popular,Action
2013,The Haunting of Helena,159.578,119,not_popular,Horror
2013,The Haunting of Helena,159.578,119,not_popular,Thriller
2020,Vanguard,159.416,395,below_avg,Action
2020,Vanguard,159.416,395,below_avg,Adventure
2020,Vanguard,159.416,395,below_avg,Crime
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,Popular,Adventure
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,Popular,Fantasy
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,Popular,Action
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,Popular,Animation
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,Popular,Comedy
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,Popular,Family
2021,The Marksman,158.638,1118,Average,Action
2021,The Marksman,158.638,1118,Average,Thriller
2021,The Marksman,158.638,1118,Average,Crime
2021,Vicky and Her Mystery,158.14,287,Popular,Adventure
2021,Vicky and Her Mystery,158.14,287,Popular,Family
2021,Vicky and Her Mystery,158.14,287,Popular,Drama
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,Popular,Animation
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,Popular,Adventure
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,Popular,Comedy
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,Popular,Fantasy
2021,7 Prisoners,158.066,216,Average,Drama
2021,7 Prisoners,158.066,216,Average,Crime
2022,11M,157.39,11,below_avg,Documentary
2021,Seobok: Project Clone,156.421,110,Popular,Science Fiction
2021,Seobok: Project Clone,156.421,110,Popular,Action
2004,Shrek 2,155.923,9736,Popular,Animation
2004,Shrek 2,155.923,9736,Popular,Family
2004,Shrek 2,155.923,9736,Popular,Comedy
2004,Shrek 2,155.923,9736,Popular,Fantasy
2004,Shrek 2,155.923,9736,Popular,Adventure
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,below_avg,Adventure
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,below_avg,Fantasy
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,below_avg,Family
2016,Your Name.,155.483,8426,Popular,Romance
2016,Your Name.,155.483,8426,Popular,Animation
2016,Your Name.,155.483,8426,Popular,Drama
2021,Chief Daddy 2: Going for Broke,155.401,59,not_popular,Comedy
2016,Captain America: Civil War,155.386,19474,Popular,Adventure
2016,Captain America: Civil War,155.386,19474,Popular,Action
2016,Captain America: Civil War,155.386,19474,Popular,Science Fiction
2019,Joker,155.06,20016,Popular,Crime
2019,Joker,155.06,20016,Popular,Thriller
2019,Joker,155.06,20016,Popular,Drama
2012,Jack Reacher,154.981,5678,Average,Crime
2012,Jack Reacher,154.981,5678,Average,Drama
2012,Jack Reacher,154.981,5678,Average,Thriller
2012,Jack Reacher,154.981,5678,Average,Action
2022,The Invisible Thread,154.77,43,Average,Comedy
2022,The Invisible Thread,154.77,43,Average,Drama
2021,SAS: Red Notice,154.104,344,not_popular,Drama
2021,SAS: Red Notice,154.104,344,not_popular,Action
2021,SAS: Red Notice,154.104,344,not_popular,Thriller
2020,Mulan,153.973,5520,Average,Adventure
2020,Mulan,153.973,5520,Average,Fantasy
2020,Mulan,153.973,5520,Average,Drama
2022,I Want You Back,153.819,89,below_avg,Comedy
2022,I Want You Back,153.819,89,below_avg,Romance
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,Popular,Adventure
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,Popular,Fantasy
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,Popular,Action
2009,Ninja Assassin,152.29,1115,below_avg,Action
2013,The Wolf of Wall Street,152.102,19325,Popular,Crime
2013,The Wolf of Wall Street,152.102,19325,Popular,Drama
2013,The Wolf of Wall Street,152.102,19325,Popular,Comedy
2021,Hilda and the Mountain King,151.978,50,Popular,Animation
2021,Hilda and the Mountain King,151.978,50,Popular,Adventure
2021,Hilda and the Mountain King,151.978,50,Popular,Fantasy
2021,Hilda and the Mountain King,151.978,50,Popular,Family
2021,Hilda and the Mountain King,151.978,50,Popular,TV Movie
2021,Rurouni Kenshin: The Beginning,151.971,252,Popular,Action
2021,Rurouni Kenshin: The Beginning,151.971,252,Popular,Adventure
2021,Rurouni Kenshin: The Beginning,151.971,252,Popular,Drama
2021,Minnal Murali,151.512,192,Popular,Action
2021,Minnal Murali,151.512,192,Popular,Adventure
